timestep,policy_id,gt_policy_id,confidence,entropy,prob_policy_0,prob_policy_1
0.000000,0,0,0.983784,0.082923,0.983784,0.016216
0.033333,0,0,0.983784,0.082923,0.983784,0.016216
0.066667,0,0,0.983784,0.082923,0.983784,0.016216
0.100000,0,0,0.983784,0.082923,0.983784,0.016216
0.133333,0,0,0.983784,0.082923,0.983784,0.016216
0.166667,0,0,0.983784,0.082923,0.983784,0.016216
0.200000,0,0,0.983784,0.082923,0.983784,0.016216
0.233333,0,0,0.983784,0.082923,0.983784,0.016216
0.266667,0,0,0.991861,0.047265,0.991861,0.008139
0.300000,0,0,0.991861,0.047265,0.991861,0.008139
0.333333,0,0,0.991861,0.047265,0.991861,0.008139
0.366667,0,0,0.991861,0.047265,0.991861,0.008139
0.400000,0,0,0.991861,0.047265,0.991861,0.008139
0.433333,0,0,0.991861,0.047265,0.991861,0.008139
0.466667,0,0,0.991861,0.047265,0.991861,0.008139
0.500000,0,0,0.991861,0.047265,0.991861,0.008139
0.533333,0,0,0.999641,0.003207,0.999641,0.000359
0.566667,0,0,0.999641,0.003207,0.999641,0.000359
0.600000,0,0,0.999641,0.003207,0.999641,0.000359
0.633333,0,0,0.999641,0.003207,0.999641,0.000359
0.666667,0,0,0.999641,0.003207,0.999641,0.000359
0.700000,0,0,0.999641,0.003207,0.999641,0.000359
0.733333,0,0,0.999641,0.003207,0.999641,0.000359
0.766667,0,0,0.999641,0.003207,0.999641,0.000359
0.800000,0,0,0.999614,0.003422,0.999614,0.000386
0.833333,0,0,0.999614,0.003422,0.999614,0.000386
0.866667,0,0,0.999614,0.003422,0.999614,0.000386
0.900000,0,0,0.999614,0.003422,0.999614,0.000386
0.933333,0,0,0.999614,0.003422,0.999614,0.000386
0.966667,0,0,0.999614,0.003422,0.999614,0.000386
1.000000,0,0,0.999614,0.003422,0.999614,0.000386
1.033333,0,0,0.999614,0.003422,0.999614,0.000386
1.066667,0,0,0.999898,0.001039,0.999898,0.000102
1.100000,0,0,0.999898,0.001039,0.999898,0.000102
1.133333,0,0,0.999898,0.001039,0.999898,0.000102
1.166667,0,0,0.999898,0.001039,0.999898,0.000102
1.200000,0,0,0.999898,0.001039,0.999898,0.000102
