timestep,policy_id,gt_policy_id,confidence,entropy,prob_policy_0,prob_policy_1
0.000000,0,0,0.704399,0.607091,0.704399,0.295601
0.033333,0,0,0.704399,0.607091,0.704399,0.295601
0.066667,0,0,0.704399,0.607091,0.704399,0.295601
0.100000,0,0,0.704399,0.607091,0.704399,0.295601
0.133333,0,0,0.704399,0.607091,0.704399,0.295601
0.166667,0,0,0.704399,0.607091,0.704399,0.295601
0.200000,0,0,0.704399,0.607091,0.704399,0.295601
0.233333,0,0,0.704399,0.607091,0.704399,0.295601
0.266667,0,0,0.852154,0.418954,0.852154,0.147846
0.300000,0,0,0.852154,0.418954,0.852154,0.147846
0.333333,0,0,0.852154,0.418954,0.852154,0.147846
0.366667,0,0,0.852154,0.418954,0.852154,0.147846
0.400000,0,0,0.852154,0.418954,0.852154,0.147846
0.433333,0,0,0.852154,0.418954,0.852154,0.147846
0.466667,0,0,0.852154,0.418954,0.852154,0.147846
0.500000,0,0,0.852154,0.418954,0.852154,0.147846
0.533333,0,0,0.999901,0.001014,0.999901,0.000099
0.566667,0,0,0.999901,0.001014,0.999901,0.000099
0.600000,0,0,0.999901,0.001014,0.999901,0.000099
0.633333,0,0,0.999901,0.001014,0.999901,0.000099
0.666667,0,0,0.999901,0.001014,0.999901,0.000099
0.700000,0,0,0.999901,0.001014,0.999901,0.000099
0.733333,0,0,0.999901,0.001014,0.999901,0.000099
0.766667,0,0,0.999901,0.001014,0.999901,0.000099
0.800000,0,0,0.999681,0.002886,0.999681,0.000319
0.833333,0,0,0.999681,0.002886,0.999681,0.000319
0.866667,0,0,0.999681,0.002886,0.999681,0.000319
0.900000,0,0,0.999681,0.002886,0.999681,0.000319
0.933333,0,0,0.999681,0.002886,0.999681,0.000319
0.966667,0,0,0.999681,0.002886,0.999681,0.000319
1.000000,0,0,0.999681,0.002886,0.999681,0.000319
1.033333,0,0,0.999681,0.002886,0.999681,0.000319
1.066667,0,0,0.999007,0.007857,0.999007,0.000993
1.100000,0,0,0.999007,0.007857,0.999007,0.000993
1.133333,0,0,0.999007,0.007857,0.999007,0.000993
1.166667,0,0,0.999007,0.007857,0.999007,0.000993
1.200000,0,0,0.999007,0.007857,0.999007,0.000993
1.233333,0,0,0.999007,0.007857,0.999007,0.000993
1.266667,0,0,0.999007,0.007857,0.999007,0.000993
1.300000,0,0,0.999007,0.007857,0.999007,0.000993
1.333333,0,0,0.999247,0.006169,0.999247,0.000753
1.366667,0,0,0.999247,0.006169,0.999247,0.000753
1.400000,0,0,0.999247,0.006169,0.999247,0.000753
1.433333,0,0,0.999247,0.006169,0.999247,0.000753
1.466667,0,0,0.999247,0.006169,0.999247,0.000753
1.500000,0,0,0.999247,0.006169,0.999247,0.000753
1.533333,0,0,0.999247,0.006169,0.999247,0.000753
1.566667,0,0,0.999247,0.006169,0.999247,0.000753
1.600000,0,0,0.999596,0.003560,0.999596,0.000404
1.633333,0,0,0.999596,0.003560,0.999596,0.000404
1.666667,0,0,0.999596,0.003560,0.999596,0.000404
1.700000,0,0,0.999596,0.003560,0.999596,0.000404
1.733333,0,0,0.999596,0.003560,0.999596,0.000404
1.766667,0,0,0.999596,0.003560,0.999596,0.000404
1.800000,0,0,0.999596,0.003560,0.999596,0.000404
1.833333,0,0,0.999596,0.003560,0.999596,0.000404
1.866667,0,0,0.999133,0.006978,0.999133,0.000867
1.900000,0,0,0.999133,0.006978,0.999133,0.000867
1.933333,0,0,0.999133,0.006978,0.999133,0.000867
1.966667,0,0,0.999133,0.006978,0.999133,0.000867
2.000000,0,0,0.999133,0.006978,0.999133,0.000867
2.033333,0,0,0.999133,0.006978,0.999133,0.000867
2.066667,0,0,0.999133,0.006978,0.999133,0.000867
2.100000,0,0,0.999133,0.006978,0.999133,0.000867
2.133333,0,0,0.994253,0.035379,0.994253,0.005747
2.166667,0,0,0.994253,0.035379,0.994253,0.005747
2.200000,0,0,0.994253,0.035379,0.994253,0.005747
2.233333,0,0,0.994253,0.035379,0.994253,0.005747
2.266667,0,0,0.994253,0.035379,0.994253,0.005747
2.300000,0,0,0.994253,0.035379,0.994253,0.005747
2.333333,0,0,0.994253,0.035379,0.994253,0.005747
2.366667,0,0,0.994253,0.035379,0.994253,0.005747
2.400000,0,0,0.990065,0.055702,0.990065,0.009935
2.433333,0,0,0.990065,0.055702,0.990065,0.009935
2.466667,0,0,0.990065,0.055702,0.990065,0.009935
2.500000,0,0,0.990065,0.055702,0.990065,0.009935
2.533333,0,0,0.990065,0.055702,0.990065,0.009935
2.566667,0,0,0.990065,0.055702,0.990065,0.009935
2.600000,0,0,0.990065,0.055702,0.990065,0.009935
2.633333,0,0,0.990065,0.055702,0.990065,0.009935
2.666667,0,0,0.705486,0.606144,0.705486,0.294514
2.700000,0,0,0.705486,0.606144,0.705486,0.294514
2.733333,0,0,0.705486,0.606144,0.705486,0.294514
2.766667,0,0,0.705486,0.606144,0.705486,0.294514
2.800000,0,0,0.705486,0.606144,0.705486,0.294514
2.833333,0,0,0.705486,0.606144,0.705486,0.294514
2.866667,0,0,0.705486,0.606144,0.705486,0.294514
2.900000,0,0,0.705486,0.606144,0.705486,0.294514
2.933333,0,0,0.702868,0.608415,0.702868,0.297132
2.966667,0,0,0.702868,0.608415,0.702868,0.297132
3.000000,0,0,0.702868,0.608415,0.702868,0.297132
3.033333,0,0,0.702868,0.608415,0.702868,0.297132
3.066667,0,0,0.702868,0.608415,0.702868,0.297132
3.100000,0,0,0.702868,0.608415,0.702868,0.297132
3.133333,0,0,0.702868,0.608415,0.702868,0.297132
3.166667,0,0,0.702868,0.608415,0.702868,0.297132
3.200000,0,0,0.990860,0.052010,0.990860,0.009140
3.233333,0,0,0.990860,0.052010,0.990860,0.009140
3.266667,0,0,0.990860,0.052010,0.990860,0.009140
3.300000,0,0,0.990860,0.052010,0.990860,0.009140
3.333333,0,0,0.990860,0.052010,0.990860,0.009140
3.366667,0,0,0.990860,0.052010,0.990860,0.009140
3.400000,0,0,0.990860,0.052010,0.990860,0.009140
3.433333,0,0,0.990860,0.052010,0.990860,0.009140
3.466667,0,0,0.998013,0.014347,0.998013,0.001987
3.500000,0,0,0.998013,0.014347,0.998013,0.001987
3.533333,0,0,0.998013,0.014347,0.998013,0.001987
3.566667,0,0,0.998013,0.014347,0.998013,0.001987
3.600000,0,0,0.998013,0.014347,0.998013,0.001987
